year,month,day,hour,min,sec,BX,BY,BZ
1972,5,27,6,11,55.60087,5.46,0.61,0.19
1972,5,27,6,11,55.90274,5.46,0.61,0.19
1972,5,27,6,11,56.20461,5.46,0.61,0.19
1972,5,27,6,11,56.50648,5.46,0.61,0.19
1972,5,27,6,11,56.80835,5.46,0.61,0.19
1972,5,27,6,11,57.11022,5.46,0.61,0.19
1972,5,27,6,11,57.4121,5.24,0.77,0.48
1972,5,27,6,11,57.71397,5.46,0.61,0.19
1972,5,27,6,11,58.01584,5.46,0.61,0.19
1972,5,27,6,11,58.31771,5.46,0.61,0.19
1972,5,27,6,11,58.61958,5.46,0.61,0.19
1972,5,27,6,11,58.92145,5.46,0.61,0.19
1972,5,27,6,11,59.22332,5.46,0.61,0.19
1972,5,27,6,11,59.5252,5.46,0.61,0.19
1972,5,27,6,11,59.82707,5.46,0.61,0.19
1972,5,27,6,12,0.12894,5.46,0.61,0.19
1972,5,27,6,12,0.43081,5.69,0.43,0.47
1972,5,27,6,12,0.73268,5.69,0.43,0.47
1972,5,27,6,12,1.03455,5.69,0.43,0.47
1972,5,27,6,12,1.33642,5.69,0.43,0.47
1972,5,27,6,12,1.6383,5.69,0.43,0.47
1972,5,27,6,12,1.94017,5.69,0.43,0.47
1972,5,27,6,12,2.24204,5.69,0.43,0.47
1972,5,27,6,12,2.54391,5.69,0.43,0.47
1972,5,27,6,12,2.84578,5.69,0.43,0.47
1972,5,27,6,12,3.14765,5.69,0.43,0.47
1972,5,27,6,12,3.44952,5.69,0.43,0.47
1972,5,27,6,12,3.7514,5.69,0.43,0.47
1972,5,27,6,12,4.05327,5.69,0.43,0.47
1972,5,27,6,12,4.35514,5.91,0.27,0.18
1972,5,27,6,12,4.65701,5.69,0.43,0.47
1972,5,27,6,12,4.95888,5.69,0.43,0.47
1972,5,27,6,12,5.26075,5.69,0.43,0.47
1972,5,27,6,12,5.56262,5.69,0.43,0.47
1972,5,27,6,12,5.86449,5.69,0.43,0.47
1972,5,27,6,12,6.16637,5.69,0.43,0.47
1972,5,27,6,12,6.46824,5.69,0.43,0.47
1972,5,27,6,12,6.77011,5.69,0.43,0.47
1972,5,27,6,12,7.07198,5.69,0.43,0.47
1972,5,27,6,12,7.37385,5.69,0.43,0.47
1972,5,27,6,12,7.67572,5.69,0.43,0.47
1972,5,27,6,12,7.97759,5.69,0.43,0.47
1972,5,27,6,12,8.27947,5.69,0.43,0.47
1972,5,27,6,12,8.58134,5.69,0.43,0.47
1972,5,27,6,12,8.88321,5.91,0.26,0.76
1972,5,27,6,12,9.18508,5.91,0.26,0.76
1972,5,27,6,12,9.48695,5.69,0.43,0.47
1972,5,27,6,12,9.78882,5.91,0.26,0.76
1972,5,27,6,12,10.09069,5.69,0.43,0.47
1972,5,27,6,12,10.39257,5.69,0.43,0.47
1972,5,27,6,12,10.69444,5.69,0.43,0.47
1972,5,27,6,12,10.99631,5.69,0.43,0.47
1972,5,27,6,12,11.29818,5.69,0.43,0.47
1972,5,27,6,12,11.60005,5.69,0.43,0.47
1972,5,27,6,12,11.90192,5.69,0.43,0.47
1972,5,27,6,12,12.20379,5.91,0.26,0.76
1972,5,27,6,12,12.50567,5.69,0.43,0.47
1972,5,27,6,12,12.80754,5.91,0.26,0.76
1972,5,27,6,12,13.10941,5.69,0.43,0.47
1972,5,27,6,12,13.41128,5.91,0.27,0.18
1972,5,27,6,12,13.71315,5.91,0.27,0.18
1972,5,27,6,12,14.01502,5.69,0.43,0.47
1972,5,27,6,12,14.31689,5.91,0.27,0.18
1972,5,27,6,12,14.61877,5.69,0.43,0.47
1972,5,27,6,12,14.92064,5.69,0.43,0.47
1972,5,27,6,12,15.22251,5.69,0.43,0.47
1972,5,27,6,12,15.52438,5.69,0.43,0.47
1972,5,27,6,12,15.82625,5.69,0.43,0.47
1972,5,27,6,12,16.12812,5.69,0.43,0.47
1972,5,27,6,12,16.42999,5.69,0.43,0.47
1972,5,27,6,12,16.73187,5.69,0.43,0.47
1972,5,27,6,12,17.03374,5.91,0.27,0.18
1972,5,27,6,12,17.33561,5.69,0.43,0.47
1972,5,27,6,12,17.63748,5.69,0.43,0.47
1972,5,27,6,12,17.93935,5.69,0.43,0.47
1972,5,27,6,12,18.24122,5.91,0.27,0.18
1972,5,27,6,12,18.54309,5.91,0.27,0.18
1972,5,27,6,12,18.84497,5.91,0.27,0.18
1972,5,27,6,12,19.14684,5.91,0.27,0.18
1972,5,27,6,12,19.44871,5.91,0.27,0.18
1972,5,27,6,12,19.75058,5.91,0.27,0.18
1972,5,27,6,12,20.05245,5.69,0.43,0.47
1972,5,27,6,12,20.35432,5.91,0.27,0.18
1972,5,27,6,12,20.65619,5.69,0.43,0.47
1972,5,27,6,12,20.95807,6.13,0.09,0.46
1972,5,27,6,12,21.25994,5.91,0.27,0.18
1972,5,27,6,12,21.56181,5.91,0.27,0.18
1972,5,27,6,12,21.86368,5.91,0.27,0.18
1972,5,27,6,12,22.16555,5.91,0.27,0.18
1972,5,27,6,12,22.46742,6.13,0.09,0.46
1972,5,27,6,12,22.76929,5.91,0.27,0.18
1972,5,27,6,12,23.07116,5.91,0.27,0.18
1972,5,27,6,12,23.37304,6.13,0.09,0.46
1972,5,27,6,12,23.67491,5.91,0.27,0.18
1972,5,27,6,12,23.97678,6.13,0.09,0.46
1972,5,27,6,12,24.27865,5.91,0.27,0.18
1972,5,27,6,12,24.58052,5.91,0.27,0.18
1972,5,27,6,12,24.88239,5.91,0.27,0.18
1972,5,27,6,12,25.18426,5.69,0.43,0.47
1972,5,27,6,12,25.48614,5.91,0.27,0.18
1972,5,27,6,12,25.78801,5.91,0.27,0.18
1972,5,27,6,12,26.08988,5.91,0.27,0.18
1972,5,27,6,12,26.39175,6.13,0.09,0.46
1972,5,27,6,12,26.69362,5.91,0.27,0.18
1972,5,27,6,12,26.99549,6.13,0.09,0.46
1972,5,27,6,12,27.29736,5.91,0.27,0.18
1972,5,27,6,12,27.59924,5.91,0.27,0.18
1972,5,27,6,12,27.90111,5.91,0.27,0.18
1972,5,27,6,12,28.20298,5.91,0.27,0.18
1972,5,27,6,12,28.50485,5.91,0.27,0.18
1972,5,27,6,12,28.80672,6.13,0.09,0.46
1972,5,27,6,12,29.10859,6.13,0.09,0.46
1972,5,27,6,12,29.41046,6.13,0.09,0.46
1972,5,27,6,12,29.71234,5.9,-0.24,0.47
1972,5,27,6,12,30.01421,6.13,0.09,0.46
1972,5,27,6,12,30.31608,6.13,0.09,0.46
1972,5,27,6,12,30.61795,5.67,-0.07,0.18
1972,5,27,6,12,30.91982,6.13,0.09,0.46
1972,5,27,6,12,31.22169,5.91,0.27,0.18
1972,5,27,6,12,31.52356,5.9,-0.24,0.47
1972,5,27,6,12,31.82544,5.9,-0.24,0.47
1972,5,27,6,12,32.12731,6.13,0.09,0.46
1972,5,27,6,12,32.42918,5.67,-0.07,0.18
1972,5,27,6,12,32.73105,5.9,-0.24,0.47
1972,5,27,6,12,33.03292,6.13,0.09,0.46
1972,5,27,6,12,33.33479,5.9,-0.24,0.47
1972,5,27,6,12,33.63666,6.13,0.09,0.46
1972,5,27,6,12,33.93854,5.91,0.27,0.18
1972,5,27,6,12,34.24041,6.13,0.09,0.46
1972,5,27,6,12,34.54228,6.13,0.09,0.46
1972,5,27,6,12,34.84415,6.13,0.09,0.46
1972,5,27,6,12,35.14602,6.13,0.09,0.46
1972,5,27,6,12,35.44789,6.13,0.09,0.46
1972,5,27,6,12,35.74976,6.13,0.09,0.46
1972,5,27,6,12,36.05163,6.13,0.1,-0.11
1972,5,27,6,12,36.35351,6.13,0.09,0.46
1972,5,27,6,12,36.65538,6.13,0.09,0.46
1972,5,27,6,12,36.95725,6.13,0.1,-0.11
1972,5,27,6,12,37.25912,5.91,0.27,0.18
1972,5,27,6,12,37.56099,6.35,-0.07,0.17
1972,5,27,6,12,37.86286,6.12,-0.41,0.18
1972,5,27,6,12,38.16473,6.35,-0.07,0.17
1972,5,27,6,12,38.46661,6.12,-0.41,0.18
1972,5,27,6,12,38.76848,5.9,-0.24,0.47
1972,5,27,6,12,39.07035,5.9,-0.24,0.47
1972,5,27,6,12,39.37222,5.9,-0.24,0.47
1972,5,27,6,12,39.67409,5.9,-0.24,0.47
1972,5,27,6,12,39.97596,5.9,-0.24,0.47
1972,5,27,6,12,40.27783,6.12,-0.41,0.18
1972,5,27,6,12,40.57971,5.9,-0.24,0.47
1972,5,27,6,12,40.88158,5.9,-0.24,0.47
1972,5,27,6,12,41.18345,5.9,-0.24,0.47
1972,5,27,6,12,41.48532,5.9,-0.24,0.47
1972,5,27,6,12,41.78719,5.9,-0.24,0.47
1972,5,27,6,12,42.08906,5.9,-0.24,0.47
1972,5,27,6,12,42.39093,6.13,0.09,0.46
1972,5,27,6,12,42.69281,5.9,-0.24,0.47
1972,5,27,6,12,42.99468,6.12,-0.41,0.18
1972,5,27,6,12,43.29655,5.9,-0.24,0.47
1972,5,27,6,12,43.59842,5.9,-0.24,0.47
1972,5,27,6,12,43.90029,5.9,-0.24,0.47
1972,5,27,6,12,44.20216,6.12,-0.41,0.18
1972,5,27,6,12,44.50403,6.34,-0.58,0.46
1972,5,27,6,12,44.80591,6.34,-0.58,0.46
1972,5,27,6,12,45.10778,6.34,-0.58,0.46
1972,5,27,6,12,45.40965,6.34,-0.58,0.46
1972,5,27,6,12,45.71152,6.12,-0.41,0.18
1972,5,27,6,12,46.01339,6.34,-0.58,0.46
1972,5,27,6,12,46.31526,6.34,-0.58,0.46
1972,5,27,6,12,46.61713,6.34,-0.58,0.46
1972,5,27,6,12,46.91901,6.34,-0.58,0.46
1972,5,27,6,12,47.22088,6.34,-0.58,0.46
1972,5,27,6,12,47.52275,6.34,-0.58,0.46
1972,5,27,6,12,47.82462,6.34,-0.58,0.46
1972,5,27,6,12,48.12649,6.34,-0.58,0.46
1972,5,27,6,12,48.42836,6.34,-0.58,0.46
1972,5,27,6,12,48.73023,6.34,-0.58,0.46
1972,5,27,6,12,49.03211,6.34,-0.58,0.46
1972,5,27,6,12,49.33398,6.34,-0.58,0.46
1972,5,27,6,12,49.63585,6.34,-0.58,0.46
1972,5,27,6,12,49.93772,6.34,-0.58,0.46
1972,5,27,6,12,50.23959,6.12,-0.41,0.75
1972,5,27,6,12,50.54146,6.34,-0.58,0.46
1972,5,27,6,12,50.84333,6.34,-0.58,0.46
1972,5,27,6,12,51.14521,6.34,-0.58,0.46
1972,5,27,6,12,51.44708,6.34,-0.58,0.46
1972,5,27,6,12,51.74895,6.34,-0.58,0.46
1972,5,27,6,12,52.05082,6.34,-0.58,0.46
1972,5,27,6,12,52.35269,6.12,-0.41,0.75
1972,5,27,6,12,52.65456,6.34,-0.58,0.46
1972,5,27,6,12,52.95643,6.12,-0.41,0.75
1972,5,27,6,12,53.2583,6.34,-0.58,0.46
1972,5,27,6,12,53.56018,6.34,-0.58,0.46
1972,5,27,6,12,53.86205,6.12,-0.41,0.75
1972,5,27,6,12,54.16392,6.12,-0.41,0.75
1972,5,27,6,12,54.46579,6.12,-0.41,0.75
1972,5,27,6,12,54.76766,6.12,-0.41,0.75
1972,5,27,6,12,55.06953,6.12,-0.41,0.75
1972,5,27,6,12,55.3714,6.12,-0.41,0.75
1972,5,27,6,12,55.67328,6.12,-0.41,0.75
1972,5,27,6,12,55.97515,6.12,-0.41,0.75
1972,5,27,6,12,56.27702,6.34,-0.58,0.46
1972,5,27,6,12,56.57889,6.12,-0.41,0.75
1972,5,27,6,12,56.88076,6.57,-0.75,0.74
1972,5,27,6,12,57.18263,6.35,-0.59,1.03
1972,5,27,6,12,57.4845,6.57,-0.75,0.74
1972,5,27,6,12,57.78638,6.57,-0.75,0.74
1972,5,27,6,12,58.08825,6.35,-0.59,1.03
1972,5,27,6,12,58.39012,6.35,-0.59,1.03
1972,5,27,6,12,58.69199,6.57,-0.75,0.74
1972,5,27,6,12,58.99386,6.35,-0.59,1.03
1972,5,27,6,12,59.29573,6.35,-0.59,1.03
1972,5,27,6,12,59.5976,6.12,-0.41,0.75
1972,5,27,6,12,59.89948,6.35,-0.59,1.03
1972,5,27,6,13,0.20135,6.35,-0.59,1.03
1972,5,27,6,13,0.50322,6.35,-0.59,1.03
1972,5,27,6,13,0.80509,6.12,-0.41,0.75
1972,5,27,6,13,1.10696,6.35,-0.59,1.03
1972,5,27,6,13,1.40883,6.35,-0.59,1.03
1972,5,27,6,13,1.7107,6.35,-0.59,1.03
1972,5,27,6,13,2.01258,6.35,-0.59,1.03
1972,5,27,6,13,2.31445,6.35,-0.59,1.03
1972,5,27,6,13,2.61632,6.35,-0.59,1.03
1972,5,27,6,13,2.91819,6.35,-0.59,1.03
1972,5,27,6,13,3.22006,6.35,-0.59,1.03
1972,5,27,6,13,3.52193,6.12,-0.41,0.75
1972,5,27,6,13,3.8238,6.12,-0.41,0.75
1972,5,27,6,13,4.12568,6.35,-0.59,1.03
1972,5,27,6,13,4.42755,6.35,-0.59,1.03
1972,5,27,6,13,4.72942,6.35,-0.59,1.03
1972,5,27,6,13,5.03129,6.35,-0.59,1.03
1972,5,27,6,13,5.33316,6.35,-0.59,1.03
1972,5,27,6,13,5.63503,6.35,-0.59,1.03
1972,5,27,6,13,5.9369,6.35,-0.59,1.03
1972,5,27,6,13,6.23878,6.35,-0.59,1.03
1972,5,27,6,13,6.54065,6.35,-0.59,1.03
1972,5,27,6,13,6.84252,6.35,-0.59,1.03
1972,5,27,6,13,7.14439,6.35,-0.59,1.03
1972,5,27,6,13,7.44626,6.35,-0.59,1.03
1972,5,27,6,13,7.74813,6.35,-0.59,1.03
1972,5,27,6,13,8.05,6.35,-0.59,1.03
1972,5,27,6,13,8.35187,6.35,-0.59,1.03
1972,5,27,6,13,8.65375,6.35,-0.59,1.03
1972,5,27,6,13,8.95562,6.35,-0.59,1.03
1972,5,27,6,13,9.25749,6.35,-0.59,1.03
1972,5,27,6,13,9.55936,6.35,-0.59,1.03
1972,5,27,6,13,9.86123,6.35,-0.59,1.03
1972,5,27,6,13,10.1631,6.35,-0.59,1.03
1972,5,27,6,13,10.46497,6.35,-0.59,1.03
1972,5,27,6,13,10.76685,6.35,-0.59,1.03
1972,5,27,6,13,11.06872,6.35,-0.59,1.03
1972,5,27,6,13,11.37059,6.35,-0.59,1.03
1972,5,27,6,13,11.67246,6.35,-0.59,1.03
1972,5,27,6,13,11.97433,6.35,-0.59,1.03
1972,5,27,6,13,12.2762,6.35,-0.59,1.03
1972,5,27,6,13,12.57807,6.35,-0.59,1.03
1972,5,27,6,13,12.87995,6.35,-0.59,1.03
1972,5,27,6,13,13.18182,6.35,-0.59,1.03
1972,5,27,6,13,13.48369,6.35,-0.59,1.03
1972,5,27,6,13,13.78556,6.35,-0.59,1.03
1972,5,27,6,13,14.08743,6.35,-0.59,1.03
1972,5,27,6,13,14.3893,6.35,-0.59,1.03
1972,5,27,6,13,14.69117,6.35,-0.59,1.03
1972,5,27,6,13,14.99305,6.35,-0.59,1.03
1972,5,27,6,13,15.29492,6.35,-0.59,1.03
1972,5,27,6,13,15.59679,6.35,-0.59,1.03
1972,5,27,6,13,15.89866,6.35,-0.59,1.03
1972,5,27,6,13,16.20053,6.35,-0.59,1.03
1972,5,27,6,13,16.5024,6.35,-0.59,1.03
1972,5,27,6,13,16.80427,6.35,-0.59,1.03
1972,5,27,6,13,17.10615,6.35,-0.59,1.03
1972,5,27,6,13,17.40802,6.35,-0.59,1.03
1972,5,27,6,13,17.70989,6.35,-0.59,1.03
1972,5,27,6,13,18.01176,6.35,-0.59,1.03
1972,5,27,6,13,18.31363,6.35,-0.59,1.03
1972,5,27,6,13,18.6155,6.35,-0.59,1.03
1972,5,27,6,13,18.91737,6.35,-0.59,1.03
1972,5,27,6,13,19.21925,6.57,-0.75,0.74
1972,5,27,6,13,19.52112,6.35,-0.59,1.03
1972,5,27,6,13,19.82299,6.35,-0.59,1.03
1972,5,27,6,13,20.12486,6.57,-0.75,0.74
1972,5,27,6,13,20.42673,6.57,-0.75,0.74
1972,5,27,6,13,20.7286,6.35,-0.59,1.03
1972,5,27,6,13,21.03047,6.35,-0.59,1.03
1972,5,27,6,13,21.33235,6.35,-0.59,1.03
1972,5,27,6,13,21.63422,6.35,-0.59,1.03
1972,5,27,6,13,21.93609,6.35,-0.59,1.03
1972,5,27,6,13,22.23796,6.35,-0.59,1.03
1972,5,27,6,13,22.53983,6.35,-0.59,1.03
1972,5,27,6,13,22.8417,6.35,-0.59,1.03
1972,5,27,6,13,23.14357,6.35,-0.59,1.03
1972,5,27,6,13,23.44544,6.35,-0.59,1.03
1972,5,27,6,13,23.74732,6.35,-0.59,1.03
1972,5,27,6,13,24.04919,6.35,-0.59,1.03
1972,5,27,6,13,24.35106,6.35,-0.59,1.03
1972,5,27,6,13,24.65293,6.35,-0.59,1.03
1972,5,27,6,13,24.9548,6.35,-0.59,1.03
1972,5,27,6,13,25.25667,6.35,-0.59,1.03
1972,5,27,6,13,25.55854,6.35,-0.59,1.03
1972,5,27,6,13,25.86042,6.35,-0.59,1.03
1972,5,27,6,13,26.16229,6.57,-0.76,1.32
1972,5,27,6,13,26.46416,6.35,-0.59,1.03
1972,5,27,6,13,26.76603,6.35,-0.59,1.03
1972,5,27,6,13,27.0679,6.35,-0.59,1.03
1972,5,27,6,13,27.36977,6.57,-0.76,1.32
1972,5,27,6,13,27.67164,6.35,-0.59,1.03
1972,5,27,6,13,27.97352,6.57,-0.76,1.32
1972,5,27,6,13,28.27539,6.57,-0.76,1.32
1972,5,27,6,13,28.57726,6.57,-0.76,1.32
1972,5,27,6,13,28.87913,6.79,-0.93,1.03
1972,5,27,6,13,29.181,6.35,-0.59,1.03
1972,5,27,6,13,29.48287,6.35,-0.59,1.03
1972,5,27,6,13,29.78474,6.35,-0.59,1.03
1972,5,27,6,13,30.08662,6.35,-0.59,1.03
1972,5,27,6,13,30.38849,6.57,-0.76,1.32
1972,5,27,6,13,30.69036,6.35,-0.59,1.03
1972,5,27,6,13,30.99223,6.35,-0.59,1.03
1972,5,27,6,13,31.2941,6.35,-0.59,1.03
1972,5,27,6,13,31.59597,6.35,-0.59,1.03
1972,5,27,6,13,31.89784,6.57,-0.76,1.32
1972,5,27,6,13,32.19972,6.35,-0.59,1.03
1972,5,27,6,13,32.50159,6.35,-0.59,1.03
1972,5,27,6,13,32.80346,6.35,-0.59,1.03
1972,5,27,6,13,33.10533,6.35,-0.59,1.03
1972,5,27,6,13,33.4072,6.13,-0.42,1.33
1972,5,27,6,13,33.70907,6.35,-0.59,1.03
1972,5,27,6,13,34.01094,6.13,-0.42,1.33
1972,5,27,6,13,34.31282,6.35,-0.59,1.03
1972,5,27,6,13,34.61469,6.35,-0.59,1.03
1972,5,27,6,13,34.91656,6.35,-0.59,1.03
1972,5,27,6,13,35.21843,6.35,-0.59,1.03
1972,5,27,6,13,35.5203,6.35,-0.59,1.03
1972,5,27,6,13,35.82217,6.13,-0.42,1.33
1972,5,27,6,13,36.12404,6.13,-0.42,1.33
1972,5,27,6,13,36.42592,6.13,-0.42,1.33
1972,5,27,6,13,36.72779,6.13,-0.42,1.33
1972,5,27,6,13,37.02966,6.13,-0.42,1.33
1972,5,27,6,13,37.33153,6.13,-0.42,1.33
1972,5,27,6,13,37.6334,5.9,-0.25,1.04
1972,5,27,6,13,37.93527,6.13,-0.42,1.33
1972,5,27,6,13,38.23714,6.13,-0.42,1.33
1972,5,27,6,13,38.53901,5.91,-0.26,1.62
1972,5,27,6,13,38.84089,5.91,-0.26,1.62
1972,5,27,6,13,39.14276,5.91,-0.26,1.62
1972,5,27,6,13,39.44463,5.91,-0.26,1.62
1972,5,27,6,13,39.7465,5.68,-0.08,1.33
1972,5,27,6,13,40.04837,5.91,-0.26,1.62
1972,5,27,6,13,40.35024,5.91,-0.26,1.62
1972,5,27,6,13,40.65211,5.91,-0.26,1.62
1972,5,27,6,13,40.95399,5.91,-0.26,1.62
1972,5,27,6,13,41.25586,5.91,-0.26,1.62
1972,5,27,6,13,41.55773,5.91,-0.26,1.62
1972,5,27,6,13,41.8596,5.91,-0.26,1.62
1972,5,27,6,13,42.16147,5.91,-0.26,1.62
1972,5,27,6,13,42.46334,6.13,-0.42,1.33
1972,5,27,6,13,42.76521,5.91,-0.26,1.62
1972,5,27,6,13,43.06709,6.13,-0.42,1.33
1972,5,27,6,13,43.36896,5.91,-0.26,1.62
1972,5,27,6,13,43.67083,5.91,-0.26,1.62
1972,5,27,6,13,43.972,6.13,-0.42,1.33
1972,5,27,6,13,44.27387,6.13,-0.42,1.33
1972,5,27,6,13,44.57574,6.13,-0.42,1.33
1972,5,27,6,13,44.87761,5.91,-0.26,1.62
1972,5,27,6,13,45.17949,5.91,-0.26,1.62
1972,5,27,6,13,45.48136,5.91,-0.26,1.62
1972,5,27,6,13,45.78323,5.91,-0.26,1.62
1972,5,27,6,13,46.0851,5.91,-0.26,1.62
1972,5,27,6,13,46.38697,5.91,-0.26,1.62
1972,5,27,6,13,46.68884,5.91,-0.26,1.62
1972,5,27,6,13,46.99071,5.91,-0.26,1.62
1972,5,27,6,13,47.29259,5.91,-0.26,1.62
1972,5,27,6,13,47.59446,5.91,-0.26,1.62
1972,5,27,6,13,47.89633,5.91,-0.26,1.62
1972,5,27,6,13,48.1982,5.91,-0.26,1.62
1972,5,27,6,13,48.50007,5.91,-0.26,1.62
1972,5,27,6,13,48.80194,5.91,-0.26,1.62
1972,5,27,6,13,49.10381,5.91,-0.26,1.62
1972,5,27,6,13,49.40569,5.91,-0.26,1.62
1972,5,27,6,13,49.70756,5.91,-0.26,1.62
1972,5,27,6,13,50.00943,5.91,-0.26,1.62
1972,5,27,6,13,50.3113,5.91,-0.26,1.62
1972,5,27,6,13,50.61317,5.91,-0.26,1.62
1972,5,27,6,13,50.91504,5.91,-0.26,1.62
1972,5,27,6,13,51.21691,5.91,-0.26,1.62
1972,5,27,6,13,51.51878,5.91,-0.26,1.62
1972,5,27,6,13,51.82066,5.91,-0.26,1.62
1972,5,27,6,13,52.12253,5.91,-0.26,1.62
1972,5,27,6,13,52.4244,5.91,-0.26,1.62
1972,5,27,6,13,52.72627,5.91,-0.26,1.62
1972,5,27,6,13,53.02814,5.91,-0.26,1.62
1972,5,27,6,13,53.33001,5.91,-0.26,1.62
1972,5,27,6,13,53.63188,5.91,-0.26,1.62
1972,5,27,6,13,53.93376,5.91,-0.26,1.62
1972,5,27,6,13,54.23563,5.91,-0.26,1.62
1972,5,27,6,13,54.5375,5.91,-0.26,1.62
1972,5,27,6,13,54.83937,5.91,-0.26,1.62
1972,5,27,6,13,55.14124,5.68,-0.08,1.33
1972,5,27,6,13,55.44311,5.91,-0.26,1.62
1972,5,27,6,13,55.74498,5.91,-0.26,1.62
1972,5,27,6,13,56.04686,5.91,-0.26,1.62
1972,5,27,6,13,56.34873,5.91,-0.26,1.62
1972,5,27,6,13,56.6506,5.46,0.08,1.62
1972,5,27,6,13,56.95247,5.69,-0.09,1.91
1972,5,27,6,13,57.25434,5.7,0.42,1.62
1972,5,27,6,13,57.55621,5.92,0.25,1.33
1972,5,27,6,13,57.85808,5.91,-0.26,1.62
1972,5,27,6,13,58.15996,5.91,-0.26,1.62
1972,5,27,6,13,58.46183,5.69,-0.09,1.91
1972,5,27,6,13,58.7637,6.14,0.08,1.61
1972,5,27,6,13,59.06557,5.91,-0.26,1.62
1972,5,27,6,13,59.36744,5.92,0.25,1.33
1972,5,27,6,13,59.66931,6.14,0.08,1.61
1972,5,27,6,13,59.97118,6.14,0.08,1.61
1972,5,27,6,14,0.27306,6.14,0.08,1.61
1972,5,27,6,14,0.57493,5.91,-0.26,1.62
1972,5,27,6,14,0.8768,5.91,-0.26,1.62
1972,5,27,6,14,1.17867,5.91,-0.26,1.62
1972,5,27,6,14,1.48054,5.91,-0.26,1.62
1972,5,27,6,14,1.78241,5.69,-0.09,1.91
1972,5,27,6,14,2.08428,5.91,-0.26,1.62
1972,5,27,6,14,2.38616,5.91,-0.26,1.62
1972,5,27,6,14,2.68803,6.14,0.08,1.61
1972,5,27,6,14,2.9899,5.91,-0.26,1.62
1972,5,27,6,14,3.29177,5.91,-0.26,1.62
1972,5,27,6,14,3.59364,5.91,-0.26,1.62
1972,5,27,6,14,3.89551,5.91,-0.26,1.62
1972,5,27,6,14,4.19738,5.91,-0.26,1.62
1972,5,27,6,14,4.49926,5.91,-0.26,1.62
1972,5,27,6,14,4.80113,5.92,0.24,1.9
1972,5,27,6,14,5.103,5.7,0.42,1.62
1972,5,27,6,14,5.40487,5.92,0.24,1.9
1972,5,27,6,14,5.70674,5.7,0.42,1.62
1972,5,27,6,14,6.00861,6.14,0.08,1.61
1972,5,27,6,14,6.31048,6.14,0.08,1.61
1972,5,27,6,14,6.61236,5.92,0.25,1.33
1972,5,27,6,14,6.91423,5.68,-0.08,1.33
1972,5,27,6,14,7.2161,5.92,0.25,1.33
1972,5,27,6,14,7.51797,6.14,0.08,1.61
1972,5,27,6,14,7.81984,6.14,0.08,1.61
1972,5,27,6,14,8.12171,5.91,-0.26,1.62
1972,5,27,6,14,8.42358,6.14,0.08,1.61
1972,5,27,6,14,8.72545,5.7,0.42,1.62
1972,5,27,6,14,9.02733,6.14,0.08,1.61
1972,5,27,6,14,9.3292,6.14,0.08,1.61
1972,5,27,6,14,9.63107,5.92,0.25,1.33
1972,5,27,6,14,9.93294,5.92,0.24,1.9
1972,5,27,6,14,10.23481,5.92,0.24,1.9
1972,5,27,6,14,10.53668,5.92,0.24,1.9
1972,5,27,6,14,10.83855,6.14,0.08,1.61
1972,5,27,6,14,11.14043,6.14,0.08,1.61
1972,5,27,6,14,11.4423,6.14,0.08,1.61
1972,5,27,6,14,11.74417,6.14,0.08,1.61
1972,5,27,6,14,12.04604,6.14,0.08,1.61
1972,5,27,6,14,12.34791,5.92,0.24,1.9
1972,5,27,6,14,12.64978,5.92,0.24,1.9
1972,5,27,6,14,12.95165,5.92,0.24,1.9
1972,5,27,6,14,13.25353,5.92,0.24,1.9
1972,5,27,6,14,13.5554,5.92,0.24,1.9
1972,5,27,6,14,13.85727,5.92,0.25,1.33
1972,5,27,6,14,14.15914,6.14,0.08,1.61
1972,5,27,6,14,14.46101,6.14,0.08,1.61
1972,5,27,6,14,14.76288,5.7,0.42,1.62
1972,5,27,6,14,15.06475,6.14,0.08,1.61
1972,5,27,6,14,15.36663,5.92,0.25,1.33
1972,5,27,6,14,15.6685,5.92,0.25,1.33
1972,5,27,6,14,15.97037,5.92,0.25,1.33
1972,5,27,6,14,16.27224,5.7,0.42,1.62
1972,5,27,6,14,16.57411,6.14,0.08,1.61
1972,5,27,6,14,16.87598,5.92,0.25,1.33
1972,5,27,6,14,17.17785,5.7,0.42,1.62
1972,5,27,6,14,17.47973,5.92,0.25,1.33
1972,5,27,6,14,17.7816,5.92,0.25,1.33
1972,5,27,6,14,18.08347,5.92,0.25,1.33
1972,5,27,6,14,18.38534,5.92,0.25,1.33
1972,5,27,6,14,18.68721,5.92,0.25,1.33
1972,5,27,6,14,18.98908,5.92,0.25,1.33
1972,5,27,6,14,19.29095,5.7,0.42,1.62
1972,5,27,6,14,19.59283,5.92,0.24,1.9
1972,5,27,6,14,19.8947,5.7,0.42,1.62
1972,5,27,6,14,20.19657,5.7,0.42,1.62
1972,5,27,6,14,20.49844,5.7,0.42,1.62
1972,5,27,6,14,20.80031,5.7,0.42,1.62
1972,5,27,6,14,21.10218,5.7,0.42,1.62
1972,5,27,6,14,21.40405,5.7,0.42,1.62
1972,5,27,6,14,21.70592,5.7,0.42,1.62
1972,5,27,6,14,22.0078,5.7,0.42,1.62
1972,5,27,6,14,22.30967,5.7,0.42,1.62
1972,5,27,6,14,22.61154,5.7,0.42,1.62
